Player,Country,Runs,BF,4s,6s,SR,Inns,Opposition,Ground,Start Date
NV Knight,ENG,105,131,7,0,80.15,1,India,Delhi,31 Jan 2002
MG Bevan,AUS,102,95,7,0,107.36,2,New Zealand,Melbourne,29 Jan 2002
Mohammad Yousuf,PAK,112,108,12,2,103.70,1,Bangladesh,Dhaka,24 Jan 2002
DR Martyn,AUS,104,121,5,0,85.95,1,South Africa,Brisbane,20 Jan 2002
ME Trescothick,ENG,121,109,13,2,111.00,2,India,Eden Gardens,19 Jan 2002
CL Cairns,NZ,102,99,9,3,103.03,2,South Africa,Brisbane,19 Jan 2002
DPMD Jayawardene,SL,106,94,8,2,112.76,2,West Indies,Kandy,15 Dec 2001
DD Ebrahim,ZIM,121,140,11,0,86.42,1,Bangladesh,Dhaka,25 Nov 2001
Naved Latif,PAK,113,141,9,1,80.14,2,Sri Lanka,Sharjah,2 Nov 2001
Inzamam-ul-Haq,PAK,118,124,10,2,95.16,2,Sri Lanka,Sharjah,2 Nov 2001
SC Ganguly,IND,111,124,7,3,89.51,1,Kenya,Paarl,24 Oct 2001
SR Tendulkar,IND,146,132,17,0,110.60,1,Kenya,Paarl,24 Oct 2001
G Kirsten,SA,124,130,12,2,95.38,1,Kenya,Cape Town,22 Oct 2001
ND McKenzie,SA,131,121,8,3,108.26,1,Kenya,Cape Town,22 Oct 2001
GW Flower,ZIM,104,137,9,0,75.91,1,England,Bulawayo,13 Oct 2001
A Flower,ZIM,142,128,16,1,110.93,1,England,Harare,7 Oct 2001
SC Ganguly,IND,127,126,14,5,100.79,1,South Africa,Johannesburg,5 Oct 2001
SR Tendulkar,IND,101,129,9,0,78.29,1,South Africa,Johannesburg,5 Oct 2001
G Kirsten,SA,133,155,13,0,85.80,2,India,Johannesburg,5 Oct 2001
HH Gibbs,SA,125,112,15,2,111.60,1,Zimbabwe,Bulawayo,23 Sep 2001
CH Gayle,WI,152,150,17,1,101.33,1,Kenya,Nairobi,15 Aug 2001
NJ Astle,NZ,108,143,9,0,75.52,1,India,Colombo (SSC),2 Aug 2001
V Sehwag,IND,100,70,19,1,142.85,2,New Zealand,Colombo (SSC),2 Aug 2001
NJ Astle,NZ,117,150,9,1,78.00,1,India,Colombo (RPS),20 Jul 2001
SR Tendulkar,IND,122,131,12,1,93.12,2,West Indies,Harare,4 Jul 2001
ME Trescothick,ENG,137,142,11,3,96.47,2,Pakistan,Lord's,12 Jun 2001
RT Ponting,AUS,102,116,9,2,87.93,2,England,Bristol,10 Jun 2001
HH Gibbs,SA,107,132,12,3,81.06,2,West Indies,Bridgetown,9 May 2001
JH Kallis,SA,107,108,4,2,99.07,1,West Indies,St George's,5 May 2001
HH Gibbs,SA,104,141,8,3,73.75,2,West Indies,St John's,2 May 2001
MS Sinclair,NZ,118,137,5,2,86.13,1,Sri Lanka,Sharjah,17 Apr 2001
MS Sinclair,NZ,117,144,6,0,81.25,1,Pakistan,Sharjah,12 Apr 2001
GW Flower,ZIM,142,128,10,2,110.93,1,Bangladesh,Bulawayo,11 Apr 2001
ST Jayasuriya,SL,107,116,3,6,92.24,1,New Zealand,Sharjah,10 Apr 2001
DPMD Jayawardene,SL,116,129,13,0,89.92,1,New Zealand,Sharjah,10 Apr 2001
ADR Campbell,ZIM,103,145,8,1,71.03,1,Bangladesh,Harare,8 Apr 2001
VVS Laxman,IND,101,107,10,0,94.39,1,Australia,Margao,6 Apr 2001
ML Hayden,AUS,111,113,8,2,98.23,1,India,Visakhapatnam,3 Apr 2001
RT Ponting,AUS,101,109,13,0,92.66,1,India,Visakhapatnam,3 Apr 2001
SR Tendulkar,IND,139,125,19,0,111.20,1,Australia,Indore,31 Mar 2001
HK Badani,IND,100,98,10,2,102.04,1,Australia,Pune,28 Mar 2001
ME Waugh,AUS,133,138,15,1,96.37,2,India,Pune,28 Mar 2001
RS Kaluwitharana,SL,102,117,20,0,87.17,2,England,Colombo (SSC),27 Mar 2001
DPMD Jayawardene,SL,101,115,7,0,87.82,1,England,Colombo (RPS),25 Mar 2001
NJ Astle,NZ,119,116,21,0,102.58,2,Pakistan,Dunedin,28 Feb 2001
CD McMillan,NZ,104,75,6,5,138.66,1,Pakistan,Christchurch,25 Feb 2001
ME Waugh,AUS,173,148,16,3,116.89,1,West Indies,Melbourne,9 Feb 2001
ST Jayasuriya,SL,103,83,10,6,124.09,2,New Zealand,Auckland,6 Feb 2001
DR Martyn,AUS,144,149,12,0,96.64,1,Zimbabwe,Perth,4 Feb 2001
SV Carlisle,ZIM,119,145,11,1,82.06,2,Australia,Perth,4 Feb 2001
ADR Campbell,ZIM,124,142,10,1,87.32,1,Australia,Hobart,30 Jan 2001
ME Waugh,AUS,102,113,5,0,90.26,2,Zimbabwe,Hobart,30 Jan 2001
BC Lara,WI,116,106,10,2,109.43,2,Australia,Sydney,17 Jan 2001
ME Waugh,AUS,112,128,7,0,87.50,2,West Indies,Brisbane,14 Jan 2001
JH Kallis,SA,100,139,3,1,71.94,2,Sri Lanka,Paarl,9 Jan 2001
ADR Campbell,ZIM,111,133,9,1,83.45,1,New Zealand,Wellington,4 Jan 2001
ND McKenzie,SA,120,135,13,1,88.88,1,Sri Lanka,East London,17 Dec 2000
SR Tendulkar,IND,146,153,15,2,95.42,1,Zimbabwe,Jodhpur,8 Dec 2000
SC Ganguly,IND,144,152,8,6,94.73,1,Zimbabwe,Ahmedabad,5 Dec 2000
RG Twose,NZ,103,115,10,2,89.56,1,South Africa,Cape Town,4 Nov 2000
ST Jayasuriya,SL,189,161,21,4,117.39,1,India,Sharjah,29 Oct 2000
G Kirsten,SA,101,107,10,0,94.39,2,New Zealand,Kimberley,28 Oct 2000
MS Atapattu,SL,102,111,5,0,91.89,1,India,Sharjah,27 Oct 2000
DPMD Jayawardene,SL,128,123,15,0,104.06,1,India,Sharjah,27 Oct 2000
ADR Campbell,ZIM,105,133,6,1,78.94,1,India,Sharjah,26 Oct 2000
N Boje,SA,129,114,13,1,113.15,1,New Zealand,Centurion,25 Oct 2000
A Flower,ZIM,120,141,8,1,85.10,1,Sri Lanka,Sharjah,21 Oct 2000
N Boje,SA,105,93,12,0,112.90,1,New Zealand,Potchefstroom,20 Oct 2000
SR Tendulkar,IND,101,140,3,1,72.14,1,Sri Lanka,Sharjah,20 Oct 2000
SC Ganguly,IND,117,130,9,4,90.00,1,New Zealand,Nairobi (Gym),15 Oct 2000
CL Cairns,NZ,102,113,8,2,90.26,2,India,Nairobi (Gym),15 Oct 2000
SC Ganguly,IND,141,142,11,6,99.29,1,South Africa,Nairobi (Gym),13 Oct 2000
Saeed Anwar,PAK,104,115,16,0,90.43,1,New Zealand,Nairobi (Gym),11 Oct 2000
Saeed Anwar,PAK,105,134,12,1,78.35,2,Sri Lanka,Nairobi (Gym),8 Oct 2000
DA Gunawardene,SL,132,146,19,0,90.41,1,West Indies,Nairobi (Gym),4 Oct 2000
MG Bevan,AUS,106,125,7,0,84.80,1,South Africa,Melbourne (Docklands),16 Aug 2000
SR Waugh,AUS,114,103,9,0,110.67,1,South Africa,Melbourne (Docklands),16 Aug 2000
AJ Stewart,ENG,100,147,11,0,68.02,2,West Indies,Nottingham,20 Jul 2000
AJ Stewart,ENG,101,144,8,0,70.13,1,Zimbabwe,Birmingham,18 Jul 2000
SL Campbell,WI,105,137,8,0,76.64,1,Zimbabwe,Chester-le-Street,16 Jul 2000
MW Goodwin,ZIM,112,137,7,0,81.75,2,West Indies,Chester-le-Street,16 Jul 2000
MS Atapattu,SL,100,124,9,0,80.64,2,Pakistan,Dhaka,7 Jun 2000
Mohammad Yousuf,PAK,100,112,9,1,89.28,1,India,Dhaka,3 Jun 2000
ST Jayasuriya,SL,105,116,11,0,90.51,1,India,Dhaka,1 Jun 2000
SC Ganguly,IND,135,124,6,7,108.87,2,Bangladesh,Dhaka,30 May 2000
Imran Nazir,PAK,105,135,10,2,77.77,2,Zimbabwe,St George's,15 Apr 2000
WW Hinds,WI,116,125,12,1,92.80,1,Zimbabwe,Kingston,2 Apr 2000
SL Campbell,WI,103,130,8,0,79.23,1,Zimbabwe,Kingston,1 Apr 2000
Inzamam-ul-Haq,PAK,121,113,9,5,107.07,1,India,Sharjah,26 Mar 2000
SR Tendulkar,IND,122,138,12,0,88.40,2,South Africa,Vadodara,17 Mar 2000
SC Ganguly,IND,105,139,10,4,75.53,2,South Africa,Jamshedpur,12 Mar 2000
G Kirsten,SA,115,123,12,0,93.49,1,India,Kochi,9 Mar 2000
HH Gibbs,SA,111,127,11,2,87.40,1,India,Kochi,9 Mar 2000
DR Martyn,AUS,116,135,13,1,85.92,1,New Zealand,Auckland,3 Mar 2000
NJ Astle,NZ,104,128,9,2,81.25,1,Australia,Napier,1 Mar 2000
MG Bevan,AUS,107,141,10,0,75.88,2,New Zealand,Napier,1 Mar 2000
AC Gilchrist,AUS,128,98,9,7,130.61,1,New Zealand,Christchurch,26 Feb 2000
MS Atapattu,SL,119,135,7,0,88.14,1,Pakistan,Karachi,13 Feb 2000
ME Waugh,AUS,116,131,5,1,88.54,1,India,Adelaide,26 Jan 2000
SC Ganguly,IND,141,144,12,1,97.91,1,Pakistan,Adelaide,25 Jan 2000
RT Ponting,AUS,115,121,9,1,95.04,1,India,Melbourne,12 Jan 2000
SC Ganguly,IND,100,127,10,0,78.74,2,Australia,Melbourne,12 Jan 2000
SV Carlisle,ZIM,121,138,8,4,87.68,1,Sri Lanka,Harare,18 Dec 1999
RP Arnold,SL,103,121,7,3,85.12,1,Zimbabwe,Bulawayo,12 Dec 1999
SC Ganguly,IND,153,150,18,3,102.00,1,New Zealand,Gwalior,11 Nov 1999
SR Tendulkar,IND,186,150,20,3,124.00,1,New Zealand,Hyderabad (Deccan),8 Nov 1999
R Dravid,IND,153,153,15,2,100.00,1,New Zealand,Hyderabad (Deccan),8 Nov 1999
NJ Astle,NZ,120,136,12,2,88.23,1,India,Rajkot,5 Nov 1999
ME Waugh,AUS,106,97,11,2,109.27,1,Zimbabwe,Bulawayo,21 Oct 1999
NC Johnson,ZIM,110,124,13,2,88.70,2,Australia,Bulawayo,21 Oct 1999
BC Lara,WI,117,62,18,4,188.70,1,Bangladesh,Dhaka,9 Oct 1999
SC Ganguly,IND,139,147,11,5,94.55,1,Zimbabwe,Nairobi (Gym),1 Oct 1999
L Klusener,SA,101,105,11,4,96.19,2,Zimbabwe,Nairobi (Gym),28 Sep 1999
Mohammad Yousuf,PAK,104,114,13,0,91.22,1,West Indies,Toronto,18 Sep 1999
R Dravid,IND,103,124,8,2,83.06,1,West Indies,Singapore,8 Sep 1999
RL Powell,WI,124,93,9,8,133.33,2,India,Singapore,8 Sep 1999
SR Tendulkar,IND,120,141,11,2,85.10,1,Sri Lanka,Colombo (SSC),29 Aug 1999
Saeed Anwar,PAK,113,148,9,0,76.35,2,New Zealand,Manchester,16 Jun 1999
HH Gibbs,SA,101,134,10,1,75.37,1,Australia,Leeds,13 Jun 1999
SR Waugh,AUS,120,110,10,2,109.09,2,South Africa,Leeds,13 Jun 1999
Saeed Anwar,PAK,103,144,11,0,71.52,1,Zimbabwe,The Oval,11 Jun 1999
ME Waugh,AUS,104,120,13,0,86.66,1,Zimbabwe,Lord's,9 Jun 1999
NC Johnson,ZIM,132,144,14,2,91.66,2,Australia,Lord's,9 Jun 1999
A Jadeja,IND,100,138,7,2,72.46,2,Australia,The Oval,4 Jun 1999
SC Ganguly,IND,183,158,17,7,115.82,1,Sri Lanka,Taunton,26 May 1999
R Dravid,IND,145,129,17,1,112.40,1,Sri Lanka,Taunton,26 May 1999
R Dravid,IND,104,109,10,0,95.41,1,Kenya,Bristol,23 May 1999
SR Tendulkar,IND,140,101,16,3,138.61,1,Kenya,Bristol,23 May 1999
DS Lehmann,AUS,110,92,10,1,119.56,1,West Indies,St George's,14 Apr 1999
Inzamam-ul-Haq,PAK,107,115,6,3,93.04,1,India,Sharjah,8 Apr 1999
Ijaz Ahmed,PAK,137,130,12,1,105.38,1,England,Sharjah,7 Apr 1999
A Jadeja,IND,103,102,6,3,100.98,1,Sri Lanka,Pune,30 Mar 1999
GW Flower,ZIM,140,125,12,6,112.00,1,Kenya,Dhaka,27 Mar 1999
DPMD Jayawardene,SL,101,138,5,0,73.18,1,Pakistan,Visakhapatnam,27 Mar 1999
JH Kallis,SA,100,125,8,1,80.00,1,New Zealand,Auckland,27 Mar 1999
Mehrab Hossain,BAN,101,116,9,2,87.06,1,Zimbabwe,Dhaka,25 Mar 1999
KO Otieno,KENYA,120,137,8,6,87.59,1,Bangladesh,Dhaka,24 Mar 1999
NC Johnson,ZIM,101,120,13,0,84.16,1,Kenya,Dhaka,23 Mar 1999
SC Ganguly,IND,130,160,5,2,81.25,1,Sri Lanka,Nagpur,22 Mar 1999
R Dravid,IND,116,118,12,0,98.30,1,Sri Lanka,Nagpur,22 Mar 1999
SO Tikolo,KENYA,106,111,13,0,95.49,2,Bangladesh,Dhaka,20 Mar 1999
L Klusener,SA,103,132,8,1,78.03,1,New Zealand,Auckland,20 Feb 1999
NJ Astle,NZ,100,126,12,2,79.36,2,South Africa,Auckland,20 Feb 1999
JH Kallis,SA,100,117,10,1,85.47,1,New Zealand,Dunedin,14 Feb 1999
AC Gilchrist,AUS,154,129,14,4,119.37,1,Sri Lanka,Melbourne,7 Feb 1999
HH Gibbs,SA,125,146,9,0,85.61,1,West Indies,Gqeberha,30 Jan 1999
GA Hick,ENG,109,119,6,2,91.59,2,Australia,Adelaide,26 Jan 1999
S Chanderpaul,WI,150,136,20,0,110.29,1,South Africa,East London,24 Jan 1999
CL Hooper,WI,108,119,8,3,90.75,1,South Africa,East London,24 Jan 1999
GA Hick,ENG,126,118,5,4,106.77,1,Sri Lanka,Adelaide,23 Jan 1999
DPMD Jayawardene,SL,120,111,9,0,108.10,2,England,Adelaide,23 Jan 1999
CL Cairns,NZ,115,80,7,7,143.75,1,India,Christchurch,19 Jan 1999
GA Hick,ENG,108,129,5,1,83.72,1,Australia,Sydney,17 Jan 1999
AC Gilchrist,AUS,131,118,10,2,111.01,2,Sri Lanka,Sydney,13 Jan 1999
R Dravid,IND,123,123,10,1,100.00,1,New Zealand,Taupo,9 Jan 1999
Ijaz Ahmed,PAK,132,103,9,4,128.15,1,Zimbabwe,Rawalpindi,24 Nov 1998
NC Johnson,ZIM,103,120,13,0,85.83,2,Pakistan,Sheikhupura,22 Nov 1998
SR Tendulkar,IND,124,92,12,6,134.78,2,Zimbabwe,Sharjah,13 Nov 1998
Ijaz Ahmed,PAK,111,109,12,1,101.83,1,Australia,Lahore,10 Nov 1998
Mohammad Yousuf,PAK,100,111,14,0,90.09,1,Australia,Lahore,10 Nov 1998
AC Gilchrist,AUS,103,104,12,0,99.03,2,Pakistan,Lahore,10 Nov 1998
RT Ponting,AUS,124,129,10,0,96.12,2,Pakistan,Lahore,10 Nov 1998
SR Tendulkar,IND,118,112,14,2,105.35,2,Zimbabwe,Sharjah,8 Nov 1998
DS Lehmann,AUS,103,101,8,0,101.98,1,Pakistan,Karachi,6 Nov 1998
PA Wallace,WI,103,102,11,5,100.98,1,South Africa,Dhaka,1 Nov 1998
JH Kallis,SA,113,100,5,5,113.00,1,Sri Lanka,Dhaka,30 Oct 1998
SR Tendulkar,IND,141,128,13,3,110.15,1,Australia,Dhaka,28 Oct 1998
ADR Campbell,ZIM,100,143,7,1,69.93,1,New Zealand,Dhaka,24 Oct 1998
CB Wishart,ZIM,102,124,4,2,82.25,1,India,Harare,30 Sep 1998
SC Ganguly,IND,107,129,11,1,82.94,2,Zimbabwe,Bulawayo,27 Sep 1998
SR Tendulkar,IND,127,130,13,1,97.69,2,Zimbabwe,Bulawayo,26 Sep 1998
M Azharuddin,IND,101,111,10,1,90.99,1,Pakistan,Toronto,20 Sep 1998
Shahid Afridi,PAK,109,94,7,6,115.95,1,India,Toronto,19 Sep 1998
MS Atapattu,SL,132,151,14,0,87.41,2,England,Lord's,20 Aug 1998
SC Ganguly,IND,109,136,6,2,80.14,1,Sri Lanka,Colombo (RPS),7 Jul 1998
SR Tendulkar,IND,128,131,8,2,97.70,1,Sri Lanka,Colombo (RPS),7 Jul 1998
PA de Silva,SL,105,94,10,0,111.70,2,India,Colombo (RPS),7 Jul 1998
A Ranatunga,SL,102,98,6,2,104.08,1,New Zealand,Colombo (SSC),5 Jul 1998
SR Tendulkar,IND,100,103,13,0,97.08,2,Kenya,Eden Gardens,31 May 1998
SR Tendulkar,IND,134,131,12,3,102.29,2,Australia,Sharjah,24 Apr 1998
MG Bevan,AUS,101,103,9,0,98.05,1,India,Sharjah,22 Apr 1998
SR Tendulkar,IND,143,131,9,5,109.16,2,Australia,Sharjah,22 Apr 1998
SC Ganguly,IND,105,140,8,1,75.00,1,New Zealand,Sharjah,17 Apr 1998
RT Ponting,AUS,145,158,18,1,91.77,1,Zimbabwe,Delhi,11 Apr 1998
M Azharuddin,IND,153,150,17,1,102.00,1,Zimbabwe,Cuttack,9 Apr 1998
A Jadeja,IND,116,121,6,2,95.86,1,Zimbabwe,Cuttack,9 Apr 1998
GW Flower,ZIM,102,118,8,0,86.44,2,India,Cuttack,9 Apr 1998
CB Lambert,WI,119,124,17,2,95.96,1,England,Port of Spain,8 Apr 1998
Inzamam-ul-Haq,PAK,116,110,4,4,105.45,2,Sri Lanka,Kimberley,7 Apr 1998
SR Tendulkar,IND,100,89,5,7,112.35,2,Australia,Kanpur,7 Apr 1998
JH Kallis,SA,109,114,8,0,95.61,1,Pakistan,Durban,3 Apr 1998
ADR Campbell,ZIM,102,145,11,1,70.34,2,Australia,Ahmedabad,3 Apr 1998
A Jadeja,IND,105,109,12,0,96.33,1,Australia,Kochi,1 Apr 1998
NV Knight,ENG,122,130,13,4,93.84,1,West Indies,Bridgetown,29 Mar 1998
BC Lara,WI,110,106,15,3,103.77,2,England,Bridgetown,29 Mar 1998
NJ Astle,NZ,104,137,2,3,75.91,2,Zimbabwe,Napier,6 Mar 1998
SP Fleming,NZ,111,137,5,0,81.02,2,Australia,Napier,12 Feb 1998
AC Gilchrist,AUS,118,117,10,5,100.85,2,New Zealand,Christchurch,8 Feb 1998
GW Flower,ZIM,112,138,9,0,81.15,1,Sri Lanka,Colombo (SSC),26 Jan 1998
ST Jayasuriya,SL,102,100,13,1,102.00,2,Zimbabwe,Colombo (SSC),26 Jan 1998
AC Gilchrist,AUS,100,104,9,1,96.15,2,South Africa,Sydney,26 Jan 1998
MW Goodwin,ZIM,111,134,7,0,82.83,1,Sri Lanka,Colombo (RPS),24 Jan 1998
RT Ponting,AUS,100,114,6,0,87.71,1,New Zealand,Melbourne,21 Jan 1998
SP Fleming,NZ,116,122,8,0,95.08,2,Australia,Melbourne,21 Jan 1998
Saeed Anwar,PAK,140,132,14,2,106.06,1,India,Dhaka,18 Jan 1998
Ijaz Ahmed,PAK,117,112,8,1,104.46,1,India,Dhaka,18 Jan 1998
SC Ganguly,IND,124,138,11,1,89.85,2,Pakistan,Dhaka,18 Jan 1998
JH Kallis,SA,111,140,10,0,79.28,1,New Zealand,Perth,16 Jan 1998
M Azharuddin,IND,100,111,7,0,90.09,1,Pakistan,Dhaka,11 Jan 1998
G Kirsten,SA,103,113,9,0,91.15,1,New Zealand,Brisbane,9 Jan 1998
SC Williams,WI,105,149,10,0,70.46,1,India,Sharjah,16 Dec 1997
Saeed Anwar,PAK,104,128,8,1,81.25,2,India,Sharjah,14 Dec 1997
CL Hooper,WI,100,135,6,0,74.07,1,England,Sharjah,13 Dec 1997
AJ Stewart,ENG,116,111,9,1,104.50,1,India,Sharjah,11 Dec 1997
ME Waugh,AUS,104,113,8,0,92.03,2,New Zealand,Adelaide,7 Dec 1997
ST Jayasuriya,SL,134,114,13,3,117.54,2,Pakistan,Lahore,5 Nov 1997
PA de Silva,SL,102,90,12,0,113.33,2,Pakistan,Lahore,5 Nov 1997
Saeed Anwar,PAK,108,129,13,0,83.72,2,West Indies,Lahore,4 Nov 1997
CL Hooper,WI,105,101,8,1,103.96,1,South Africa,Lahore,3 Nov 1997
DN Chudasama,KENYA,122,113,16,0,107.96,1,Bangladesh,Nairobi (Gym),10 Oct 1997
KO Otieno,KENYA,144,146,12,1,98.63,1,Bangladesh,Nairobi (Gym),10 Oct 1997
Ijaz Ahmed,PAK,139,84,10,9,165.47,2,India,Lahore,2 Oct 1997
PA de Silva,SL,104,117,7,0,88.88,1,India,Colombo (SSC),24 Aug 1997
RR Singh,IND,100,102,11,1,98.03,1,Sri Lanka,Colombo (SSC),23 Aug 1997
SC Ganguly,IND,113,126,11,0,89.68,1,Sri Lanka,Colombo (RPS),20 Aug 1997
MS Atapattu,SL,118,153,7,0,77.12,1,India,Colombo (RPS),17 Aug 1997
M Azharuddin,IND,111,117,5,0,94.87,2,Sri Lanka,Colombo (RPS),17 Aug 1997
A Jadeja,IND,119,121,8,1,98.34,2,Sri Lanka,Colombo (RPS),17 Aug 1997
ST Jayasuriya,SL,108,83,14,3,130.12,1,Bangladesh,Colombo (SSC),22 Jul 1997
A Ranatunga,SL,131,152,17,0,86.18,2,India,Colombo (RPS),18 Jul 1997
MG Bevan,AUS,108,129,6,0,83.72,1,England,The Oval,24 May 1997
MA Atherton,ENG,113,149,10,0,75.83,2,Australia,The Oval,24 May 1997
Saeed Anwar,PAK,194,146,22,5,132.87,1,India,Chennai,21 May 1997
R Dravid,IND,107,116,10,0,92.24,2,Pakistan,Chennai,21 May 1997
ST Jayasuriya,SL,151,120,17,4,125.83,2,India,Wankhede,17 May 1997
SR Tendulkar,IND,117,137,13,2,85.40,2,New Zealand,Bengaluru,14 May 1997
NJ Astle,NZ,117,132,9,2,88.63,1,Pakistan,Mohali,9 May 1997
S Chanderpaul,WI,109,134,15,1,81.34,2,India,Bridgetown,3 May 1997
MG Bevan,AUS,103,95,8,1,108.42,2,South Africa,Centurion,10 Apr 1997
PA de Silva,SL,134,131,11,4,102.29,1,Pakistan,Sharjah,7 Apr 1997
ME Waugh,AUS,115,125,8,3,92.00,2,South Africa,Gqeberha,31 Mar 1997
SR Tendulkar,IND,104,97,8,1,107.21,2,Zimbabwe,Benoni,9 Feb 1997
BC Lara,WI,103,116,10,0,88.79,2,Pakistan,Perth,10 Jan 1997
ME Waugh,AUS,102,114,5,2,89.47,1,West Indies,Brisbane,5 Jan 1997
BC Lara,WI,102,114,8,2,89.47,2,Australia,Brisbane,5 Jan 1997
CL Hooper,WI,110,109,10,1,100.91,2,Australia,Brisbane,5 Jan 1997
SR Tendulkar,IND,114,126,14,0,90.47,1,South Africa,Wankhede,14 Dec 1996
Saeed Anwar,PAK,112,125,7,1,89.60,2,Sri Lanka,Sharjah,12 Nov 1996
Saeed Anwar,PAK,104,132,3,2,78.78,2,New Zealand,Sharjah,10 Nov 1996
Ijaz Ahmed,PAK,117,105,10,4,111.42,1,Zimbabwe,Peshawar,3 Nov 1996
DJ Cullinan,SA,106,130,10,0,81.53,1,India,Jaipur,23 Oct 1996
MA Taylor,AUS,105,144,9,0,72.91,1,India,Bengaluru,21 Oct 1996
G Kirsten,SA,105,134,9,0,78.35,2,Australia,Indore,19 Oct 1996
G Kirsten,SA,118,127,16,0,92.91,2,Pakistan,Nairobi (Gym),6 Oct 1996
Saeed Anwar,PAK,115,120,13,1,95.83,1,Sri Lanka,Nairobi (Gym),4 Oct 1996
Shahid Afridi,PAK,102,40,6,11,255.00,1,Sri Lanka,Nairobi (Gym),4 Oct 1996
PA de Silva,SL,122,116,12,2,105.17,2,Pakistan,Nairobi (Gym),4 Oct 1996
DJ Cullinan,SA,124,117,12,0,105.98,1,Pakistan,Nairobi (Gym),29 Sep 1996
JN Rhodes,SA,121,114,12,0,106.14,1,Pakistan,Nairobi (Gym),29 Sep 1996
RS Kaluwitharana,SL,100,89,17,1,112.35,2,Kenya,Nairobi (Gym),28 Sep 1996
PA de Silva,SL,127,123,13,1,103.25,2,Zimbabwe,Colombo (SSC),3 Sep 1996
NV Knight,ENG,125,145,9,0,86.20,1,Pakistan,Nottingham,1 Sep 1996
NV Knight,ENG,113,132,11,0,85.60,1,Pakistan,Birmingham,31 Aug 1996
SR Tendulkar,IND,110,138,5,1,79.71,1,Sri Lanka,Colombo (RPS),28 Aug 1996
ST Jayasuriya,SL,120,128,8,3,93.75,2,India,Colombo (RPS),28 Aug 1996
AD Brown,ENG,118,137,10,2,86.13,2,India,Manchester,26 May 1996
G Kirsten,SA,115,142,4,1,80.98,1,India,Sharjah,19 Apr 1996
SR Tendulkar,IND,118,140,8,2,84.28,1,Pakistan,Sharjah,15 Apr 1996
NS Sidhu,IND,101,117,3,3,86.32,1,Pakistan,Sharjah,15 Apr 1996
G Kirsten,SA,106,116,9,0,91.37,1,India,Sharjah,14 Apr 1996
DJ Cullinan,SA,110,109,6,3,100.91,1,Pakistan,Sharjah,13 Apr 1996
Aamer Sohail,PAK,105,127,8,0,82.67,1,India,Sharjah,12 Apr 1996
BC Lara,WI,104,103,10,1,100.97,2,New Zealand,Kingstown,6 Apr 1996
PV Simmons,WI,103,124,10,2,83.06,2,New Zealand,Kingstown,6 Apr 1996
SR Tendulkar,IND,100,111,9,1,90.09,1,Pakistan,Singapore,5 Apr 1996
ST Jayasuriya,SL,134,65,11,11,206.15,1,Pakistan,Singapore,2 Apr 1996
BC Lara,WI,146,134,12,3,108.95,2,New Zealand,Port of Spain,30 Mar 1996
SP Fleming,NZ,106,108,7,1,98.14,2,West Indies,Port of Spain,29 Mar 1996
PA de Silva,SL,107,124,13,0,86.29,2,Australia,Lahore,17 Mar 1996
CZ Harris,NZ,130,124,13,4,104.83,1,Australia,Chennai,11 Mar 1996
ME Waugh,AUS,110,112,6,2,98.21,2,New Zealand,Chennai,11 Mar 1996
BC Lara,WI,111,94,16,0,118.08,1,South Africa,Karachi,11 Mar 1996
VG Kambli,IND,106,110,11,0,96.36,1,Zimbabwe,Kanpur,6 Mar 1996
PA de Silva,SL,145,115,14,5,126.08,1,Kenya,Kandy,6 Mar 1996
AC Hudson,SA,161,132,13,4,121.96,1,Netherlands,Rawalpindi,5 Mar 1996
RT Ponting,AUS,102,112,5,1,91.07,1,West Indies,Jaipur,4 Mar 1996
SR Tendulkar,IND,137,137,8,5,100.00,1,Sri Lanka,Delhi,2 Mar 1996
Aamer Sohail,PAK,111,139,8,0,79.85,1,South Africa,Karachi,29 Feb 1996
ME Waugh,AUS,126,135,8,3,93.33,1,India,Wankhede,27 Feb 1996
ME Waugh,AUS,130,128,14,1,101.56,1,Kenya,Visakhapatnam,23 Feb 1996
GA Hick,ENG,104,133,6,2,78.19,1,Netherlands,Peshawar,22 Feb 1996
SR Tendulkar,IND,127,138,15,1,92.02,2,Kenya,Cuttack,18 Feb 1996
G Kirsten,SA,188,159,13,4,118.23,1,U.A.E.,Rawalpindi,16 Feb 1996
NJ Astle,NZ,101,132,8,2,76.51,1,England,Ahmedabad,14 Feb 1996
NJ Astle,NZ,120,137,13,1,87.59,1,Zimbabwe,Auckland,28 Jan 1996
SR Waugh,AUS,102,115,6,1,88.69,1,Sri Lanka,Melbourne,16 Jan 1996
G Kirsten,SA,116,126,11,0,92.06,2,England,Centurion,14 Jan 1996
ME Waugh,AUS,130,144,7,3,90.27,1,Sri Lanka,Perth,12 Jan 1996
RT Ponting,AUS,123,138,7,1,89.13,1,Sri Lanka,Melbourne,9 Jan 1996
NJ Astle,NZ,114,128,12,1,89.06,1,India,Nagpur,26 Nov 1995
CL Cairns,NZ,103,87,10,4,118.39,1,India,Pune,24 Nov 1995
MD Crowe,NZ,107,129,9,2,82.94,2,India,Jamshedpur,15 Nov 1995
BM McMillan,SA,127,120,14,3,105.83,1,Zimbabwe,Harare,21 Oct 1995
BC Lara,WI,169,129,15,4,131.00,1,Sri Lanka,Sharjah,16 Oct 1995
